Haralick1,Haralick2,Haralick3,Haralick4,Haralick5,Haralick6,Haralick7,Haralick8,Haralick9,Haralick10,Haralick11,Haralick12,Haralick13,Class
0.000660198,38.82550079,0.980959191,1019.759851,0.246392907,341.4762157,4040.213902,7.776352253,11.25218053,0.000440296,3.593395628,-0.343816744,0.994817164,1
0.005227811,1.699465159,0.99956071,1934.771436,0.63813322,378.8883831,7737.386279,7.583764211,8.830237294,0.001469099,1.712615727,-0.660239188,0.999910918,1
0.001613657,78.21181806,0.980386116,1993.878942,0.506203111,247.2189164,7897.303951,8.261672152,10.37705651,0.00098153,2.518298325,-0.573887774,0.999870832,1
0.007011218,3.035554508,0.972749159,55.70837396,0.509553044,183.3848437,219.7979413,5.872037523,7.681946228,0.002044034,2.069208629,-0.428191337,0.991821579,1
0.001685934,4.161852495,0.998613797,1501.34173,0.499499662,246.3732798,6001.205069,8.127243066,10.03148073,0.00102824,2.230423373,-0.593102864,0.999885345,1
0.000656067,17.74215619,0.995144513,1827.289028,0.290366538,216.1319977,7291.413955,8.274848334,11.32111183,0.000523005,3.177928088,-0.445732743,0.999202818,1
0.002392058,5.44044715,0.998588721,1927.74174,0.572396567,244.4829472,7705.526512,8.075299269,9.857936801,0.00122518,2.194327274,-0.608308291,0.999900898,1
0.000576688,42.82556822,0.986030378,1533.639867,0.301990426,275.2664634,6091.733898,8.172787985,11.39199368,0.000552696,3.442146874,-0.414304573,0.998569531,1
0.000565634,58.52698946,0.988487762,2542.228336,0.235461257,253.1386319,10110.38636,8.366572044,11.97200472,0.000355995,3.82796934,-0.379651137,0.998058324,1
0.000943121,34.51800072,0.975238557,697.2067189,0.274696703,235.207483,2754.308875,7.569433985,10.74465219,0.000482172,3.404457384,-0.369282834,0.995806431,1
0.000578306,20.2224099,0.995815345,2416.703074,0.301666199,267.9161986,9646.589887,8.367583484,11.39511971,0.00055685,3.192254711,-0.4554488,0.999350816,1
0.000396303,69.1618612,0.986097466,2487.83667,0.22973453,285.7369133,9882.184818,8.334500128,12.01291626,0.000343062,3.914794112,-0.366039099,0.997455716,1
0.001034052,13.16342752,0.996856645,2094.623275,0.404306256,295.1066844,8365.329672,8.264076025,10.7532562,0.000840485,2.812218764,-0.520632578,0.99971622,1
0.00100496,10.80762707,0.998398482,3374.33954,0.393408338,268.2073533,13486.55053,8.391802821,10.9067519,0.000666873,2.850460078,-0.529595186,0.999794331,1
0.000308592,56.55715203,0.991381925,3281.70702,0.230808611,288.3584256,13070.27093,8.670575986,12.17785668,0.000374538,3.786319761,-0.416730248,0.999113468,1
0.00290614,9.48049296,0.995924831,1164.19428,0.557065058,213.0635112,4647.296627,7.551810325,9.363968373,0.001739711,2.282503995,-0.57354844,0.999703107,1
0.000762501,10.89523502,0.998613253,3928.570935,0.385461438,243.4723635,15703.38851,8.586604454,11.11454077,0.000688746,2.839559516,-0.536769558,0.999846422,1
0.000512712,68.18996157,0.97547268,1391.361577,0.223277058,277.5394464,5497.256345,7.978252038,11.66063306,0.000371786,3.92684689,-0.337921198,0.995332742,1
0.000537556,13.56713955,0.997618766,2848.828348,0.323130561,257.453905,11381.74625,8.565019646,11.40552564,0.000584977,3.012578245,-0.49328263,0.999699205,1
0.0015636,17.20360419,0.998035585,4379.648756,0.458987705,324.9640289,17501.39142,8.452772283,10.79207739,0.000791751,2.808615686,-0.552981668,0.999856926,1
0.000872641,49.19262912,0.977380597,1087.548566,0.17823347,244.4840073,4301.001637,7.338734936,11.11465698,0.000336274,3.889240595,-0.260644998,0.981526407,1
0.000641644,16.54705288,0.994977462,1647.567819,0.297527594,194.036765,6573.724225,8.267114122,11.24195735,0.0005489,3.114554645,-0.454672307,0.999285288,1
0.000940353,17.27410057,0.993015076,1236.660999,0.305059728,333.0152237,4929.369894,7.898909753,10.84205512,0.000579007,3.148238453,-0.430863732,0.998605166,1
0.000649543,28.579166,0.98961024,1375.415697,0.310767663,251.6622885,5473.08362,8.169421124,11.24948307,0.000531793,3.307398589,-0.432844811,0.998907559,1
0.000640857,25.59449856,0.993105729,1856.317855,0.246266692,273.382069,7399.67692,8.080692215,11.37834898,0.000504862,3.424489185,-0.395266293,0.998080271,1
0.00083076,37.58442951,0.993217959,2771.000668,0.330092219,236.4110449,11046.41824,8.481091298,11.5763765,0.000494026,3.432493283,-0.458533918,0.99944735,1
0.001172403,13.9559751,0.998398905,4358.736785,0.382377772,272.5276303,17420.99117,8.423971806,10.99624152,0.000676447,2.951425134,-0.520834524,0.999767384,1
0.001960646,3.990118156,0.999496729,3964.826418,0.605550688,292.1387529,15855.31556,8.29103979,9.81090864,0.001393303,1.955808215,-0.655784988,0.999962154,1
0.00102178,9.290639758,0.998710826,3603.502118,0.460064415,291.2029131,14404.71783,8.564728279,10.80403051,0.000901144,2.561693627,-0.572587866,0.999905984,1
0.000999633,3.764823499,0.999287199,2641.100169,0.526408909,247.7267379,10560.63585,8.605521246,10.42705096,0.001091196,2.153397096,-0.629511076,0.999962288,1
0.002108117,5.855984576,0.996497144,836.0556054,0.53551865,177.5129662,3338.366437,7.774270887,9.706839048,0.001268523,2.274555821,-0.568667857,0.999758017,1
0.002712399,1.81238267,0.999341208,1375.909552,0.618607874,180.5650926,5501.825824,7.792287683,9.162547032,0.002241671,1.760263663,-0.652832401,0.999924827,1
0.012572015,1.124058327,0.998168556,307.0763618,0.744453704,284.5059916,1227.181389,6.702208565,7.567812639,0.001870818,1.422508433,-0.687285573,0.999806032,1
0.001573402,2.359806126,0.999474126,2244.036723,0.598299343,282.9818423,8973.787087,8.459580844,9.969786528,0.001265569,1.903215932,-0.664674831,0.999973454,1
0.001516606,8.081986931,0.997237849,1463.660044,0.463209895,227.2065189,5846.558188,7.905018558,10.14485962,0.00106188,2.530739655,-0.531981413,0.99964624,1
0.001923733,3.333048794,0.99874568,1328.745725,0.504922315,282.1578966,5311.649852,7.8305302,9.666053482,0.001243406,2.11005188,-0.58577939,0.999818986,1
0.007708003,1.390964757,0.999487338,1356.991808,0.730535975,246.1724344,5426.576266,7.525972022,8.44987512,0.002430228,1.546186941,-0.719393995,0.999959882,1
0.001261501,17.38204998,0.99643444,2437.89154,0.424550683,288.301463,9734.18411,8.092739833,10.61261399,0.000791222,2.802708771,-0.505122021,0.999569067,1
0.003431852,2.629272014,0.999043017,1373.816065,0.625604304,254.3250166,5492.63499,7.940622432,9.342603352,0.001308625,1.882596111,-0.656106992,0.999941205,1
0.001203607,8.854722356,0.996396957,1229.470109,0.413771264,220.0211867,4909.025715,7.982538981,10.3840437,0.000976892,2.668204898,-0.514109865,0.999583469,1
0.002513012,12.32803955,0.998037251,3141.514209,0.51039574,291.7191232,12553.7288,7.998481953,9.991557632,0.001149576,2.380932968,-0.573041717,0.999820297,1
0.003752807,4.212485855,0.99909494,2327.774263,0.568516839,319.1007207,9306.884566,7.79905981,9.50430098,0.001207426,2.089347714,-0.603112095,0.999850483,1
0.008799368,0.532090482,0.999436684,472.3577557,0.829502079,266.1271767,1888.898932,7.054731622,7.605728406,0.003237805,1.110394103,-0.779264656,0.999968026,1
0.009007001,1.268778361,0.998457228,411.3662395,0.778853363,307.8958176,1644.196179,7.106224083,7.925569265,0.00204087,1.406350035,-0.731575376,0.999943456,1
0.002133967,3.265126492,0.998783073,1341.617657,0.525648168,313.8582151,5363.205501,7.942367272,9.712467518,0.0012244,2.110179488,-0.601556966,0.999873062,1
0.002096143,1.970700969,0.99965677,2871.048965,0.64409982,272.9631746,11482.22516,8.38027578,9.702654742,0.001484142,1.770104063,-0.687631974,0.999979148,1
0.005457723,1.786624375,0.998727937,702.3212973,0.70685197,326.6426166,2807.498565,7.524872536,8.637077597,0.001571596,1.666047413,-0.689465929,0.999939083,1
0.001222737,3.222536558,0.999231846,2097.568606,0.494588268,206.1067434,8387.051888,8.290752925,10.1305846,0.00131792,2.09901023,-0.611048862,0.999926655,1
0.000887369,8.479868788,0.99781984,1944.895634,0.399007971,271.4729562,7771.102668,8.344537932,10.75159089,0.000759124,2.667203997,-0.537175494,0.999798401,1
0.000504087,16.07088403,0.996844975,2546.954896,0.294402398,273.9981773,10171.7487,8.514164858,11.46463573,0.000556739,3.105560449,-0.474986261,0.999566828,1
0.008431366,1.69749747,0.999228162,1100.515435,0.741381902,354.2395439,4400.364241,7.261723888,8.183318876,0.001790491,1.546434237,-0.708290883,0.999932377,1
0.001333052,4.931663193,0.99749494,984.357177,0.462765696,257.7758211,3932.497045,7.950147797,10.01394785,0.001121248,2.349966817,-0.559681765,0.999776005,1
0.00363966,4.511761161,0.994251872,392.5034657,0.473683633,204.0643447,1565.502102,6.895542446,8.946429365,0.001691585,2.306792649,-0.485205299,0.998237696,1
0.001032585,42.39980135,0.996358052,5821.077994,0.391464187,296.3664266,23241.91217,8.636083163,11.39818519,0.000582406,3.36516118,-0.51056845,0.999778434,1
0.004346173,1.569802702,0.998606558,563.3516214,0.629050396,298.5600766,2251.836683,7.313494169,8.617733105,0.001679111,1.688159882,-0.635948919,0.999825002,1
0.006431825,4.195835027,0.998259302,1205.366843,0.711949927,325.0062017,4817.271538,7.55572964,8.706703235,0.001733781,1.747693248,-0.687065215,0.999940909,1
0.001970576,3.034609787,0.999233431,1979.521361,0.599781354,347.3570711,7915.050836,8.274966936,9.777065183,0.001249578,1.947755097,-0.657399582,0.999962394,1
0.001714788,5.751700092,0.998919422,2661.85313,0.474884991,304.8060004,10641.66082,8.050970228,10.14442839,0.000943603,2.374534592,-0.562094651,0.999804912,1
0.000722012,9.850309499,0.997670252,2114.45542,0.360198632,268.7004695,8447.971371,8.335275397,10.92564318,0.000790383,2.767757708,-0.51116369,0.999696831,1
0.000657583,10.45239629,0.997216946,1877.93132,0.323980815,270.324185,7501.272884,8.333373238,11.02698174,0.000692127,2.842774063,-0.496853912,0.999631809,1
0.003726035,1.612541548,0.999224156,1039.316117,0.670234966,314.1054373,4155.651926,7.759465074,8.954428016,0.001538417,1.668811999,-0.678845024,0.999945808,1
0.004641432,0.853370046,0.999806302,2203.035551,0.777232998,300.7222372,8811.288833,7.980527258,8.714353029,0.002124278,1.314103675,-0.768504743,0.999989895,1
0.006471664,2.697250541,0.999558626,3056.593678,0.635784111,398.0791997,12223.67746,7.941114868,9.271678425,0.00125629,1.937781961,-0.68002305,0.999961879,1
0.001652244,11.89429902,0.997953257,2906.08416,0.48418833,232.7485728,11612.44234,8.198178013,10.39360328,0.001066753,2.739408098,-0.563589469,0.999846302,1
0.002849295,2.355916058,0.998332591,706.5910589,0.590301724,290.1174966,2824.00832,7.642215468,9.157311124,0.00150586,1.88273175,-0.622017473,0.99986034,1
0.003469175,2.817802024,0.998170624,770.3703463,0.592530299,376.3444362,3078.663583,7.546526128,9.027686828,0.001358054,1.929942298,-0.622266108,0.999845102,1
0.000881715,7.570990817,0.998762997,3060.624818,0.46063853,293.6947558,12234.92828,8.598808053,10.76232889,0.000862524,2.55171113,-0.585109814,0.999925873,1
0.001964204,5.906251643,0.997905712,1410.385331,0.543674779,342.2893368,5635.635073,8.074979951,9.866485439,0.001073375,2.239432214,-0.606777111,0.999900032,1
0.003159268,2.727897064,0.998687383,1039.178832,0.659111059,252.7695915,4153.987432,7.818319979,9.085388359,0.001624134,1.733817615,-0.670751368,0.999943221,1
0.001373187,13.35052451,0.997605216,2788.271951,0.422386235,304.3996025,11139.73728,8.263019993,10.65795721,0.000805524,2.784084281,-0.533714566,0.999767854,1
0.000437087,27.27030953,0.996809791,4274.190512,0.273370947,263.2580953,17069.49174,8.706269354,11.88731405,0.000466246,3.416035275,-0.458619719,0.99954138,1
0.003463524,1.740448478,0.99965703,2537.641814,0.666049253,311.6006942,10148.82681,8.162405542,9.351853101,0.001437684,1.741671539,-0.702063971,0.99997836,1
0.001288533,6.487313427,0.99888982,2921.931528,0.519512297,307.6161772,11681.2388,8.474631827,10.37659379,0.001041536,2.264898438,-0.61213504,0.99994254,1
0.002025485,4.069324113,0.999249508,2711.263041,0.498741189,304.7571357,10840.98284,8.018815215,9.957797535,0.001100972,2.247502315,-0.582197821,0.999846202,1
0.003306106,1.583871724,0.998973724,771.7440195,0.627359946,220.2286245,3085.392206,7.565068941,8.862435272,0.002186781,1.690703614,-0.651236663,0.999896996,1
0.003433498,0.873863867,0.999784226,2024.917673,0.763778072,259.5583104,8098.796827,8.190056836,8.992996762,0.001791337,1.349298014,-0.76060515,0.999991401,1
0.001007981,8.531301885,0.997859135,1992.467733,0.393353176,177.7519498,7961.33963,8.217243851,10.66480383,0.000724028,2.711045634,-0.524257902,0.999727762,1
0.001995826,3.846265997,0.999001947,1927.279529,0.534128292,222.942433,7705.27185,8.038332202,9.826473495,0.001447708,2.170193522,-0.605429769,0.999892664,1
0.001752553,2.875456723,0.999452912,2628.26701,0.541547301,262.1593423,10510.19258,8.20356435,9.896684077,0.001322121,2.033047078,-0.626735021,0.99993622,1
0.000574935,13.48518412,0.998579153,4745.763018,0.343207791,250.8202738,18969.56689,8.707476827,11.45175748,0.000638414,2.956798722,-0.515316157,0.99980446,1
0.000660421,15.87077014,0.99728677,2925.375981,0.301504908,307.9177992,11685.63315,8.315349317,11.2639713,0.000538756,3.122546333,-0.461685704,0.999383642,1
0.001060638,5.252737973,0.998891754,2370.267644,0.478187988,287.7827954,9475.81784,8.404449481,10.46167767,0.001068028,2.324106051,-0.587459582,0.999908834,1
0.000653451,17.08990938,0.996750498,2630.419821,0.311949872,237.0537188,10504.58938,8.373958959,11.28128302,0.000612126,3.09954443,-0.472242334,0.999494957,1
0.000335903,146.3285937,0.971604673,2577.370361,0.202732905,265.7620626,10163.15285,8.377165578,12.46356906,0.000246451,4.460965775,-0.319004112,0.99525791,1
0.001298487,19.71489211,0.996916112,3197.68121,0.42571647,314.9511862,12771.00995,8.25178375,10.74519663,0.000819004,2.828725107,-0.519097167,0.999696389,1
0.001441584,16.88362462,0.996386509,2337.932879,0.432628432,247.0788637,9334.847893,8.211287572,10.57423436,0.001011548,2.79149674,-0.534906259,0.999754809,1
0.001736872,27.05203796,0.982560287,775.4421187,0.466730735,222.2563707,3074.716437,7.684061995,9.969450817,0.000870757,2.696951194,-0.511532513,0.999404264,1
0.000724256,22.71111513,0.995177281,2354.635996,0.341123147,242.8921658,9395.832869,8.408967503,11.16274858,0.000618777,3.092693432,-0.495199053,0.999647617,1
0.000982608,13.61143652,0.997139375,2379.393205,0.443781744,223.3285277,9503.961383,8.366717078,10.70805285,0.000833888,2.674550518,-0.547989744,0.999830142,1
0.003226782,63.96159843,0.981588869,1737.359458,0.591495813,276.2079193,6885.476233,7.940961004,9.624638032,0.001217176,2.21684028,-0.61713879,0.999898749,1
0.003913233,4.058945362,0.998682723,1541.294078,0.563696408,403.097444,6161.117366,7.646249599,9.290391608,0.001140893,2.123197532,-0.603190962,0.999822561,1
0.004540616,2.605586961,0.999536685,2812.342686,0.681208196,298.4069455,11246.76516,8.027973788,9.253014741,0.001445054,1.758793729,-0.697405382,0.999972737,1
0.001141233,12.26968219,0.99723902,2221.992444,0.475393383,241.4965207,8875.700093,8.283185954,10.5121271,0.000871342,2.582535819,-0.558390495,0.999841795,1
0.00238261,12.7789472,0.996741342,1961.097484,0.497506959,293.0359836,7831.61099,8.021364113,10.10895867,0.001055601,2.691723551,-0.563285883,0.999803375,1
0.004367263,2.848221975,0.999246238,1890.165822,0.600369684,299.3750109,7557.815065,7.429562173,8.880769732,0.001593173,1.935412145,-0.620233914,0.999815935,1
0.002235178,2.001201082,0.999457841,1845.757907,0.612434765,321.9472181,7381.030426,8.143848774,9.532858412,0.001458473,1.794618011,-0.666441081,0.999960564,1
0.000682454,24.49737735,0.995105424,2503.618941,0.329654221,215.3721517,9989.978385,8.405467115,11.21779467,0.000641035,3.211101412,-0.488810307,0.999614565,1
0.002202214,9.091308944,0.996964411,1497.16147,0.534444648,160.9882224,5979.554572,7.974272873,9.871455382,0.001289763,2.343660498,-0.588138137,0.999852385,1
0.004723725,2.340848828,0.99916319,1398.836358,0.635924666,340.1562646,5593.004582,7.632010961,8.94304395,0.001483657,1.831761899,-0.654219897,0.999909441,1
0.000899832,24.49160883,0.991400474,1426.439153,0.309814872,229.3777518,5681.265005,8.013480987,10.90262576,0.000587992,3.240162192,-0.447632072,0.998995052,1
0.001849176,9.96319367,0.991789702,606.8223234,0.376305959,355.6560931,2417.3261,7.440143562,9.958160224,0.000746257,2.792355784,-0.454944042,0.998483908,1
0.001669415,34.461811,0.991708543,2081.235845,0.345050441,233.632817,8290.481569,8.147479436,10.86350622,0.000681949,3.384060273,-0.484603373,0.99946631,1
0.001624404,11.70792093,0.998097498,3077.342904,0.417758975,279.0169789,12297.66369,8.109440638,10.49245273,0.000836663,2.729087199,-0.525007162,0.999689337,1
0.0016578,2.140975295,0.999498689,2135.512116,0.60172944,257.8120768,8539.907488,8.417844968,9.85574256,0.001299461,1.868128095,-0.673099854,0.999975499,1
0.002332031,5.467423402,0.996535285,789.2675006,0.439735873,319.5089722,3151.602579,7.320290381,9.499586798,0.00107731,2.428067782,-0.501504321,0.999079016,1
0.002516016,2.473479742,0.999626341,3310.169096,0.645733401,276.2586228,13238.20291,8.222536118,9.542982248,0.001514168,1.858536868,-0.683482949,0.999972862,1
0.00413606,1.622377504,0.998896873,735.461047,0.662510124,228.0360194,2940.22181,7.561512098,8.745310896,0.00162719,1.618037136,-0.668694675,0.999916718,1
0.002687894,11.99926397,0.996727749,1833.017993,0.492347844,291.1728298,7320.072707,7.938620537,9.957035532,0.001046216,2.601509365,-0.568210783,0.999790522,1
0.001396439,4.874763476,0.998590146,1729.029676,0.474627197,282.2795439,6911.24394,8.126845651,10.17626072,0.001117748,2.323266838,-0.572787378,0.999846526,1
0.003400241,1.194012664,0.99948585,1161.244428,0.67891748,332.1791329,4643.783698,7.841071158,8.924765869,0.00163279,1.545305387,-0.698291385,0.999962414,1
0.001515637,12.00600524,0.994255554,1045.382612,0.361196011,294.7795262,4169.524441,7.6143408,10.23870395,0.000688872,2.821270182,-0.455281197,0.998712464,1
0.001339773,13.02417599,0.998597232,4642.737497,0.396242022,270.3004398,18557.92581,8.375089946,10.87499836,0.000697478,2.904969097,-0.528115335,0.999780881,1
0.00150435,6.618749726,0.998372262,2033.396116,0.430431058,238.223276,8126.965714,8.010985111,10.25322242,0.000912998,2.528552336,-0.5384986,0.999712289,1
0.001108935,10.22583955,0.997804991,2330.350534,0.419902076,332.3571145,9311.176297,8.280780676,10.71024063,0.000793615,2.677057811,-0.529840551,0.999755307,1
0.001091046,10.12958427,0.997911361,2425.884712,0.42081262,329.5229307,9693.409266,8.304499667,10.72568761,0.000798042,2.668694009,-0.53250572,0.99977047,1
0.001871698,12.90122025,0.993057457,930.1933911,0.436790782,305.2222901,3707.872344,7.716625029,10.05206822,0.000949141,2.668348815,-0.505091238,0.999379936,1
0.000754979,34.0668085,0.993235889,2518.977869,0.398370028,257.245673,10041.84467,8.492979232,11.14194687,0.000721902,2.948053745,-0.515051951,0.99975816,1
0.000804531,22.15749377,0.994608841,2055.287879,0.362210107,268.9337484,8198.994022,8.270022331,11.04535895,0.000646675,2.991635112,-0.481645349,0.999488069,1
0.002024165,12.64863225,0.996130299,1634.507848,0.483103719,255.346091,6525.38276,7.893442289,10.04126679,0.001025303,2.593051473,-0.545361584,0.999700513,1
0.000308474,62.33813653,0.988833749,2791.874877,0.218154951,274.7832128,11105.16137,8.57892986,12.27379999,0.000349714,3.88603611,-0.382329526,0.998399033,1
0.002774435,4.178304316,0.998603733,1496.665466,0.557835582,329.7122113,5982.48356,7.942055295,9.674284989,0.001161816,2.163632045,-0.607585901,0.999880057,1
0.001687143,6.180892095,0.998165224,1684.947762,0.50547314,318.8783125,6733.610156,8.098880147,10.07993988,0.001139207,2.339899102,-0.581277548,0.999856724,1
0.000527402,71.78067359,0.974918463,1431.343289,0.279473879,240.922753,5653.592481,8.153407337,11.58635383,0.000402122,3.802156974,-0.385132065,0.997846564,1
